# ----------------------------------------
# RW Las Vegas - GA4
# Free form-Dining - Traffic Discovery
# 20260331-20260628
# ----------------------------------------

Page path + query string,Page title,Views,Total users,Sessions,Engaged sessions,Average engagement time per session
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe3bQH-yIB2yN9KkfSf15OE15JF_O0bzF-3oDNfk7-rTTdYvposI-p-QPF6w8_aem_oDddChqG8Pam2UmPl13RNA,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe3drRuQUa4iq1NeXxavGXj_sbZSOglF7LIh2juavyj0_PPQrfiEsnvb-WynU_aem_tBrFF2xc--Q5Gyq7Ag87TQ,GENTING PALACE | Resorts World Las Vegas,2,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe3dw5pQy4OVp7r7lUZN3IRa0CNH0rxFcbUPs1u_DwzrirflxSG8jPy31B1XE_aem_jSSK8_Cc6JJXSET-MdBB3Q,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe3fZNKqQX6mabDfZ2e1GouYaWamrwQ6aFb_hyW1MAEFqBNOuzHvJkUFMD1LM_aem_i0MA51ZuEyCWP3yNXY6hLQ,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe3g6prytMjN8ACRbrbKA116VpttZXn2hnW1mk-NVRrdfxeOHQGaEnsf5Y8tM_aem_ukIT0eiB1BsSIwpI3CroCQ,GENTING PALACE | Resorts World Las Vegas,1,0,1,1,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe3onLDtLn299hK8Y6gyySJFM1WpHVD3U28GtQ7qYTWHiwbJuGgAbQC2Yeotk_aem_hy4HSNJroHE-iMVEuf7voA,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe3uD_ZrGn0IE_9Er7HI6C0MeMxg41HB7eXb1BJpbaPr4Do_EdzkMmX-wJ-IQ_aem_z-HR0BOCOM6WDPraCr1zWA,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe3vcb0pDlefQi9QF5txMkJhw8TZ0RT5__tjs2d3XrexPt91ZsXxJ84gsm1HU_aem_CmTc2O2EIjpApv0MDgu7Yg,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe3xFnG1ipTcCJ9sa3CLK00HP4TcieIa5EzXkSQ3lVaJsy4RUJkJCF2o8hbik_aem_byQ0qFB4J-42ociSCnHsjw,GENTING PALACE | Resorts World Las Vegas,1,0,1,1,23
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe3zPpIWRxrSXUMVZbswhZeEZPFpOWSjsGuKuobw4fhIR77d9wqozW9VgqK7M_aem_l8itpzyzNhvhSgUjTEZKSw,GENTING PALACE | Resorts World Las Vegas,2,1,2,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4-vYcgJ5o_SguUIG0O9nfRV3HqHwM6Z0DLBQ5i8s8f-uwdbwqG75_7XhFkk_aem_uR3W20NNksQsTRSF76i5oA,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe45Rs28gGNEcbk7Tv-RYCuJOOnVJzNGUu9TGE2_jV7IhML3CDF66pWU8bZwE_aem_FOCtoAoy7UVPSXFjwwmbhQ,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4EF6g1TxBggQVphUEzg62lUtv--yZfDdiWmJo1ZgUBKY9BMKRfMuq5ygQS4_aem_9N80QozumXy0L_dXQDc5GA,GENTING PALACE | Resorts World Las Vegas,1,0,1,1,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4H-M2xtiRoRnXhb5CFwxnopR4MCO7t4rlqJKe6XgupOCB3uq6vuDUjENnlU_aem_8O6-BA_3LYGTNqemi58OVQ,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4Lf9dkf33RByqOZvCVZW8l8nBFAIh3SAW01hrJxVc3nNxk7IOPbsw7Ezlh0_aem_bw6qa37K29zajy9IcJJgdw,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4OoRoVfd-42GnLwfyTVDkSlenQNCKF6kkNPxJnQjEaxmwKjHVijsZTEQn7w_aem_4QpWbWBf2UatyfMSF7uyiw,GENTING PALACE | Resorts World Las Vegas,1,0,1,1,51
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4QfCKgoGxlmOUc-fvr67czgDc6D4QPKWnLfMJF2amhVRC4xnf3pUMmkG1EY_aem_kJD-0ZJ4Lmw4rrCz4EIySQ,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4STrUmULo76LgMnaqQlxjI5DtnUte9g6U1LqwWMNRpXqmQ_owEpEWMDSxmQ_aem_Z5Lkxn8v0bv2skPv0EBM-g,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4WpBxenHhEpcw27hRjBnRVs5-V5tDZReZBVX5EHiaspggNKKtCYl3zviU1I_aem_h166HaXCq9dHai_Qvn0LYQ,GENTING PALACE | Resorts World Las Vegas,1,0,1,1,16
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4eMLmpZahaF5a1R4GhMoUr1PFmKBgu0m1-FuRuL_1Sx_FW2mt-tJMzBY72A_aem_4L_hQT4Vc5xc_hMK5Puxkw,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4fAWJqrKIW3Wshf2920jr7-4a5jQpdVkzCEKlVsdFSJZbluY13U4c8k85LU_aem_aoqlaA48r2UR-GV77J-tzg,GENTING PALACE | Resorts World Las Vegas,1,0,1,1,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4fb34-zkeDtrM6Np10Qhl0HiZCksg53NoAedXl77k32IaMIka_iMiOqHBoc_aem_7qQzN5SuOyl_XNVjfasZeQ,GENTING PALACE | Resorts World Las Vegas,2,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4h8cZC14XQFj2Mfce3MfoAA2QEYZ0Ltt6NH4fiv9VxbyLe-375VcFH7Sw20_aem_xcPocT2pkBdHENwqlwsk-g,GENTING PALACE | Resorts World Las Vegas,1,0,1,1,27
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4jYyvr7NIu-ETU_zO36T4GGMa5qzxCkMLwbcsklBNNmUuYlUbnLkEbHkYwU_aem_MewZq6Sde9Hshw1YPSXV8Q,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4lYm3Sartg8-USj6QV00YI-tskQboYOztsKA_f2m8arUQ_b0QMJZiZFNbKk_aem_uAomqtFSKvxcoOSCOpeQ8Q,GENTING PALACE | Resorts World Las Vegas,1,0,1,1,55
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4m58RQhhz5qnNDXGwxVJtADXAvTNrWWoLWv6EXvbcZY26NI2A3KvYYo-zcs_aem_Jdz5FjV07dByksdqT14Tfw,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4rscMWnd6xpdgQPJXQs5K8mJpUBNIGVKSULR2Uq_tmwuuQKrMxZoGsF60ZM_aem_sZINJz0TDFNwTNlYD565ug,GENTING PALACE | Resorts World Las Vegas,1,0,1,1,9
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4uAeyEs9KOL1UtkCOyBWM8sPyZYPjPkwNsBNx721zqT1AJPMYf3UCkfaoUo_aem_s9MLTAKr5_ySv1gnCRcETQ,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe4vDfX-gC_sBEPUT8idvvxGHXkPey1mjXA20HuV7hMDurlqPeeHFN_KwBQS4_aem_pujoFwAQhzxV6K_AM7y7vQ,GENTING PALACE | Resorts World Las Vegas,2,0,1,1,10
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe52mg3p-SIRlOYb3h6bXQqrut2lpyDKQHtkWqvMi0w0Va79GcGgNyS5ioIY8_aem_GDyyWXx6Kmeqt3lDYGfcTg,GENTING PALACE | Resorts World Las Vegas,1,0,1,1,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe548GWhgtWsusPo_Zfp7pBu6sGnsn8iIQM7kYLSclbeeVDkWqZTE5k9PXx1g_aem_C1oqVJiC5u-6EtUoMk9OmA,GENTING PALACE | Resorts World Las Vegas,1,0,1,1,23
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe55dzBCJzOX-VReO-U70uxGC8OYZ_EJASTK9gc0cLAJ46oOCjsCiplt0M4lE_aem_uSRfeiSfi7medpMP99wi4Q,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe5AXlKNE6tEmtQBL2P16VLFBdCZ1N7yiPxoeYViCBZmoPkPAIoaOpDPXq9ps_aem_rhlReCy5w0vVDONCAc3w8A,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe5El4nFUyzGOWEOYJ8Clo0ULafFS-TpQzzktSmxLXAq3aGYPVY3wKbA_5SWU_aem_flfTu83wGmBXjtu3uLT90g,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe5FMBcXBcl-XVWlPIr0wzUcqtL1qS8ttYQ3mRtRCZXuTs7r_ZqUJESXAykmo_aem_gUm-H_i2yn6OpWCFqvtYNg,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe5I0Bw28WAZdvPSfkQpRpCcE8bmurmnBxQuMaWN9rV4fA3nZ-qTJQH1SmvTI_aem_xhQau2Zve1FS0KWVNMGT2A,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe5TUO6jxMCbcPsIy-i15PSMzui95IHA4b6MoCVvtwTTuz6JnPUlJunH8sxxg_aem_y92KS90LBH0Z7cupSGCggw,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe5UQXlvU9czvEXq_yUQwF2RJyPdtb0L9Fy7N05hk2XzFabpVRQM7i8Undn6E_aem_VBNEixX65rjCS9KA-MmPBA,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe5USOzJci0ihoP6xIhkphiVkI_lTdvo9Pdf9I_Vbmotd4Dsj_Ogbpbo2fMUI_aem_xXYYvKYZKy2JSU8RRRsbkQ,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe5ZXzgFQRRfzRBZh-9uEpViYnqvkVwo_VYDf2YI9-YOZelSa8bnyJdtyw5mU_aem_lUWT-qLUnwNRuhr4oM6Zqw,GENTING PALACE | Resorts World Las Vegas,1,0,1,1,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe5ZfBuQkH8GkGVSrlGST87Pt62Yzr0zX5Hsmo4XmbprsCQFZHVhyR17pGZxo_aem_QsZLcEQmeaMrrrLZLy39mw,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe5cufLa0a1jN0S8o00eh36iSk7rik_h0qhoOb5CV3GlpgU9kpbPCHoeicFlQ_aem_vKkK40fw7RPiHE9ZN6PORw,GENTING PALACE | Resorts World Las Vegas,2,1,2,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe5gQb_x13u3rsPSyCn7CRoN3yur_cxXVJ-gvKPBN34WAlkO_uw-fVaasWNjs_aem_uQt_sa2OkI0B4aac10azrA,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe5imNus10kbweev4VGy_cUvJiE1VXYKiMtl1eOGELpHiBo_YibwBoR5n2ON0_aem_uLypaCabc44P6FLSRLpI9w,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe5jEui_1q65dXVoxDOuK3aYsVVjAIC8QVmRtEnzwNKGxSgHiyac_yNipQdd0_aem_6h0nw6AQhCndgT97UxLOqQ,GENTING PALACE | Resorts World Las Vegas,2,0,1,1,5
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe5odWog_y_91XiU5lLqTvtsUf-3Byfi9XUM6pjer7jPS9cO0gWn0rh107Mjo_aem_xZWDLIC5nuWBdg1SUwuiuA,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe60ve8WVLWQg_VHW0yFJLcADeBGp2dYOjM4zbEQ-BUPvKcHL75WukQ97OahQ_aem_Gi94nVOR2OhWNPO4MkI_GQ,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe61BzMOTlsOyQrOKtymjDrL5j_Y2mA35ZOe_Zr82MFOYJh1iQlul5oPoIeL8_aem_qzT52Yx53IPMZ9Cxc21pEA,GENTING PALACE | Resorts World Las Vegas,1,0,1,1,43
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe62z4Hs8hSQ0vQPLewae-S1dCMzYlEeNJnRKYzZeBnNuGkwRnu21kPdyTME8_aem_THDzgL4M6kIFIdmlpd5hGw,GENTING PALACE | Resorts World Las Vegas,2,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe67LAZt9zZ8jaS37J7uUSqqa9eFE96GGG6Vou5m3W9NR7HPVY0jVs5cT83uc_aem_AiIvyrfM2YI064F7yxjGsg,GENTING PALACE | Resorts World Las Vegas,2,0,2,1,9
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe699Gxz7Zr2KfvqaALFHaaT6m16v5CH9th3A0XzPb3j_X8JL0evFKCF8ia3U_aem_t78pap029Fnqk-sjdR3ktQ,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6CXUgJ3rbtGXXkjHlFJixOWcX7gU7WtEtSXHp9ZBpsXrtqzhxQE4XN0rxm4_aem_SJuBO-IpssFuEaLTd-kOTA,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6Dcap2YJF0KThhlBuhUiB9fvCN5s4sFWVTeY7tr3D-WplQRqtSy5KNEw-HE_aem_lRt4Cj9MN9VpE027OXkszQ,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6Dn4iC3ISCblyBorzPMimUIWiffn7uOtN83DnI3p2jb390mYwbTs4l24G3s_aem_ZzCMUan1B8G65wP3OoEsDA,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6E-5qX7imF2AR2_zhjUOhyQZMa9-1UuUUrKaWqqWtcJtqOIE6wR2cn6n8AI_aem_UPY5bCEErkAHalmz3iQlPg,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6OOFPDZOJD7EyIIRNNhZhdvw_URWS_dV12nOzRoSnptHWmyB56MwozOgKLA_aem_q5lS033Ciy1pGBKXGF1jGg,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6UDbaQK5qfzDLL2vzLPZQMX-XZJylkcmXmx0pFetya82D0G1WJaJyj5BoCU_aem_xdN5q4v5YCOgb8Ken6FibA,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6ZvTrkGIvqunaPa9lDVcT9eL872R78kUHhabaUaArTSSRXeFpvssTArh6oU_aem_mYsrcFcEXMDFZ_U1QOwK6A,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6aGo6E2oxO765aLy-gOpJeeo6HygPbrpUMI7dS7dgMfACF777tb8R1Mi9-s_aem_AePbUY-n7Xk5sFl4b0Wjjw,GENTING PALACE | Resorts World Las Vegas,2,0,1,1,34
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6dnn8XPP4-BG31QTcARkyIKnnNGnwv3e2fSwxaNIlssQXIB7ffqPqUiHR3M_aem_IMmsTgcZdq36j1jydcyAFQ,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6jMW61tGSDUKqPV7LW3DTspXiEpPQfjNJnKcez-XYekCTXB8gha8oGv3L94_aem_G1sru5Sq1v1ijB6VgE8V8Q,GENTING PALACE | Resorts World Las Vegas,3,0,1,1,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6kmU6TxzLTz6nFcRWJ1n1I9_9gGSSkAwzgDXFkr-k_SaknTb6GOMHrNHSBE_aem_aYV3Mh675sI8OEYoJVKKxw,GENTING PALACE | Resorts World Las Vegas,2,1,2,1,36
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6qSMxptC5WxI1GC395t1vEaC54T5mLLJST6RGfG3lnBEWkrWYuZ4hu6Uvs4_aem_EWTbHsg3N8qXpI7a1YD_0w,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6uf-3Z1sUqOt2N_biuwTekyt-TLMtpRJENZ5oQd4MpeSdHwYwK2KvMp8fLs_aem_QJW9672AifhU229GjtOUIA,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6vmeQsqhnyMPaNA0AdwPijxneBwOseH5DSGiPjSt7iAbKMoK2rzB5dIuTVY_aem_7oQj91K1sxiMBr2Wet9Rvw,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6wNOAvMpbFgy3pF-3KtkLsqhacqG0CW_zyeAVSZN8BGfSYvYs22RZREsPDY_aem_Fj4XBdCY990Wg-qQc_86Pw,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6wbt9C4OkvAVASxF9Pvik0EH5FooGrWRykRsoKx4ebV_wM7eefnuW7N7Oow_aem_jDgIz5hIEaW0qJSpp7j1Ow,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6xI3XmJp3ZZJFqebDcK3qNCZU-36fkiqvYuuOq_X-B1PzzNiExT9YyWn1rw_aem_8u6irsXqXs2dHKOFMp71Hw,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6xNT6vKb60poDG2K14jzeEGLSt_CDAci7zBkDUGwELMKuX2AWsSAE6f2-xI_aem_5WCsJjIO60YDSyFVWjWgng,GENTING PALACE | Resorts World Las Vegas,2,0,1,1,24
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6yGuEOBM4kiOLvQ579i3IBAp_HyGkaND6HnWXBwgiWi5KZODiOO_5hEx5xE_aem_PKH4UYOFlH-hfgcAmrS5tw,GENTING PALACE | Resorts World Las Vegas,1,0,1,0,0
/dining/genting-palace/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasveI6tGYlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe6zvucWvPN6AKKfEJyVl0eJq4464TZ1j6SpHhth0LoTzwzfFVr5pNFX1AgYM_aem_QBqi8-t-w5NjsiVDaN0YdQ,GENTING PALACE | Resorts World Las Vegas,1,0,1,1,48
